type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,FraudProbability,NewSystemFlaggedFraud,PredictionCorrect,PredictionStatus
CASH_OUT,157331.91,41240.44,0.0,1631388.66,1788720.56,0,0.003190737829257871,0,True,TN - No fraude correctamente ignorado
PAYMENT,13121.75,37969.0,24847.25,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2577.09,640935.0,638357.91,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,193911.62,0.0,0.0,218548.39,412460.01,0,0.00027872119358551936,0,True,TN - No fraude correctamente ignorado
PAYMENT,21342.48,21004.0,0.0,0.0,0.0,0,0.006087253901367232,0,True,TN - No fraude correctamente ignorado
CASH_OUT,56465.47,0.0,0.0,382920.08,439385.55,0,0.00038336031011169784,0,True,TN - No fraude correctamente ignorado
CASH_IN,51953.18,10312.0,62265.18,604112.72,552159.54,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,201712.61,1711851.16,1913563.77,275116.84,73404.23,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,32000.43,424894.81,392894.39,8391692.08,8423692.5,0,0.0008986398772892361,0,True,TN - No fraude correctamente ignorado
CASH_OUT,492811.79,0.0,0.0,1249622.06,1742433.85,0,0.0007129742408485989,0,True,TN - No fraude correctamente ignorado
CASH_IN,287788.55,2089030.71,2376819.26,4329438.62,4041650.07,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,204484.12,0.0,0.0,2067440.96,2271925.08,0,0.0013883041892361419,0,True,TN - No fraude correctamente ignorado
CASH_OUT,344495.88,0.0,0.0,644537.19,989033.07,0,0.005130880499411266,0,True,TN - No fraude correctamente ignorado
PAYMENT,13604.45,15480.0,1875.55,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
TRANSFER,1906450.33,31299.0,0.0,138710.74,2045161.06,0,0.003154087622938341,0,True,TN - No fraude correctamente ignorado
TRANSFER,256394.38,179987.0,0.0,114210.07,370604.44,0,0.003701878131220738,0,True,TN - No fraude correctamente ignorado
CASH_OUT,461271.91,181900.0,0.0,2733441.51,4153093.29,0,0.06027091656562611,0,True,TN - No fraude correctamente ignorado
PAYMENT,31778.21,29891.0,0.0,0.0,0.0,0,0.0016008788845292149,0,True,TN - No fraude correctamente ignorado
CASH_OUT,26217.3,0.0,0.0,2926324.14,2952541.44,0,0.0021781083757807787,0,True,TN - No fraude correctamente ignorado
PAYMENT,22228.36,150422.24,128193.88,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,358236.81,17475.0,375711.81,603220.48,244983.68,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,5524.77,6794.0,1269.23,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2997.92,276198.0,273200.08,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,120792.86,266149.47,386942.33,357055.39,236262.53,0,0.007103254769921436,0,True,TN - No fraude correctamente ignorado
PAYMENT,6149.25,10066.0,3916.75,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,53478.79,0.0,0.0,86385.52,139864.31,0,0.0014261253786702263,0,True,TN - No fraude correctamente ignorado
CASH_IN,18378.81,4818368.37,4836747.17,227706.73,209327.93,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,8583.74,22029.0,30612.74,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
CASH_IN,142042.54,21004.0,163046.54,6565954.27,6423911.73,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,238088.73,14113.0,0.0,1109720.4,1347809.13,0,0.00046059123680422385,0,True,TN - No fraude correctamente ignorado
CASH_IN,151015.98,20813579.86,20964595.84,359962.27,320404.2,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,216578.29,23623.0,0.0,546961.34,686043.12,0,0.02646314599447949,0,True,TN - No fraude correctamente ignorado
PAYMENT,712.62,140816.0,140103.38,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,6431.92,158579.09,152147.17,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,210796.3,0.0,0.0,2356313.04,2567109.34,0,0.0013883041892361419,0,True,TN - No fraude correctamente ignorado
CASH_OUT,33553.34,25903.0,0.0,0.0,33553.34,0,0.024412654910934237,0,True,TN - No fraude correctamente ignorado
CASH_OUT,211388.4,98194.47,0.0,2945680.23,3157068.62,0,0.011070835953545398,0,True,TN - No fraude correctamente ignorado
PAYMENT,28404.01,152087.0,123682.99,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,207802.04,20189020.61,20396822.65,2422731.79,2214929.75,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,507983.53,12566.0,0.0,0.0,507983.53,0,0.001445598492393074,0,True,TN - No fraude correctamente ignorado
CASH_OUT,11558.1,0.0,0.0,2132289.35,2143847.45,0,0.003275459428250262,0,True,TN - No fraude correctamente ignorado
CASH_IN,121748.86,2724863.73,2846612.59,197318.22,75569.36,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,112712.23,18287.51,130999.73,231142.43,118430.2,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,4102.03,42038.0,37935.97,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,42425.89,0.0,0.0,240218.04,282643.92,0,0.003090060352749418,0,True,TN - No fraude correctamente ignorado
CASH_OUT,83999.46,34477.85,0.0,5979599.58,6063599.03,0,0.005414592219839253,0,True,TN - No fraude correctamente ignorado
CASH_IN,50025.72,2762649.81,2812675.53,437984.19,387958.47,0,0.00493984962406015,0,True,TN - No fraude correctamente ignorado
CASH_OUT,51035.14,9012.0,0.0,51062.6,102097.75,0,0.001955114842484904,0,True,TN - No fraude correctamente ignorado
CASH_OUT,563536.81,0.0,0.0,2034217.62,2597754.43,0,0.0005906895993963107,0,True,TN - No fraude correctamente ignorado
PAYMENT,4971.91,11221.0,6249.09,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,111686.13,3094144.36,3205830.49,243087.96,131401.82,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,79952.73,81900.0,161852.73,116695.37,36742.64,0,2.9798185019639714e-05,0,True,TN - No fraude correctamente ignorado
TRANSFER,2317893.79,0.0,0.0,3205723.22,5523617.01,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_IN,97613.24,1872612.67,1970225.91,1381381.43,1283768.19,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,43079.17,10774065.73,10817144.89,168159.28,125080.11,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,185798.84,1830690.49,2016489.33,430034.73,244235.88,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,23985.66,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,123269.83,0.0,0.0,179950.31,303220.14,0,0.0007010171137650597,0,True,TN - No fraude correctamente ignorado
CASH_OUT,18494.94,0.0,0.0,647025.23,665520.17,0,0.0006753966917597258,0,True,TN - No fraude correctamente ignorado
CASH_OUT,42148.1,218924.65,176776.55,1966414.05,2008562.15,0,0.019642897464829747,0,True,TN - No fraude correctamente ignorado
CASH_OUT,70919.94,0.0,0.0,76929.88,147849.83,0,0.0014261253786702263,0,True,TN - No fraude correctamente ignorado
CASH_OUT,57798.67,0.0,0.0,594937.37,652736.04,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
CASH_OUT,227410.46,16552.0,0.0,726117.39,953527.85,0,0.00039469180220381896,0,True,TN - No fraude correctamente ignorado
CASH_OUT,67664.79,0.0,0.0,26497382.76,26565047.55,0,0.0005432551782029061,0,True,TN - No fraude correctamente ignorado
CASH_IN,192436.76,1709.0,194145.76,2443346.27,2250909.51,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,43814.66,31138.0,74952.66,269955.39,226140.73,0,0.00013010142738026484,0,True,TN - No fraude correctamente ignorado
TRANSFER,134445.56,0.0,0.0,780139.86,914585.42,0,0.00012939501720159622,0,True,TN - No fraude correctamente ignorado
CASH_OUT,271143.17,0.0,0.0,707325.9,978469.07,0,0.00021493822082211455,0,True,TN - No fraude correctamente ignorado
PAYMENT,40084.75,16995.0,0.0,0.0,0.0,0,0.0005965941967334786,0,True,TN - No fraude correctamente ignorado
CASH_IN,242901.28,8975754.94,9218656.21,557977.48,315076.21,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,47628.51,0.0,0.0,8733667.94,8781296.45,0,0.0006523116030488045,0,True,TN - No fraude correctamente ignorado
CASH_IN,117473.86,6140572.61,6258046.48,469982.69,352508.83,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,370454.18,68557.0,0.0,0.0,370454.18,0,0.006849923084395716,0,True,TN - No fraude correctamente ignorado
CASH_OUT,326137.62,0.0,0.0,538241.74,864379.35,0,0.0003004397514509498,0,True,TN - No fraude correctamente ignorado
CASH_OUT,270902.29,0.0,0.0,358797.48,629699.77,0,0.0002619324599217323,0,True,TN - No fraude correctamente ignorado
CASH_OUT,325545.68,99461.0,0.0,15640.63,341186.31,0,0.011859476933306476,0,True,TN - No fraude correctamente ignorado
TRANSFER,1327479.03,0.0,0.0,2452739.77,3780218.81,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
PAYMENT,3479.6,376611.56,373131.96,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,54296.66,0.0,0.0,346611.88,400908.54,0,0.0004716629226149584,0,True,TN - No fraude correctamente ignorado
CASH_OUT,2915.45,10496.0,7580.55,1124245.61,1127161.06,0,0.009221941461517663,0,True,TN - No fraude correctamente ignorado
CASH_IN,475644.49,7822126.69,8297771.17,531333.56,55689.08,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,115727.82,138.0,115865.82,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,228656.06,2769541.35,2998197.41,1564130.97,1335474.91,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,47228.64,42386.0,0.0,0.0,0.0,0,0.00147892766501702,0,True,TN - No fraude correctamente ignorado
CASH_OUT,156135.99,0.0,0.0,894000.26,1050136.24,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
CASH_OUT,137814.7,0.0,0.0,908704.01,1046518.7,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
PAYMENT,14825.01,5185.62,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_IN,237538.82,3933860.08,4171398.9,1165929.94,928391.12,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,2503.63,7078.0,4574.37,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,162659.56,3307150.52,3469810.08,458135.49,295475.93,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,297753.11,6021197.56,6318950.67,867831.44,570078.33,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,103286.46,0.0,0.0,1288008.9,1391295.35,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
PAYMENT,13079.16,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,195199.25,21168525.05,21363724.3,405501.7,210302.45,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,224711.23,0.0,0.0,385621.47,610332.71,0,0.00022526270459792577,0,True,TN - No fraude correctamente ignorado
CASH_OUT,14966.06,866.0,0.0,0.0,14966.06,0,0.12870473557329795,0,True,TN - No fraude correctamente ignorado
PAYMENT,5745.09,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,10043.92,2464677.93,2474721.86,420636.85,410592.92,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,1498.63,141916.0,140417.37,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,162140.96,0.0,0.0,483625.83,645766.79,0,0.0002379890873683614,0,True,TN - No fraude correctamente ignorado
PAYMENT,12353.95,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,91462.89,3011277.95,3102740.84,3926713.06,3835250.17,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,69805.81,71285.0,1479.19,3607401.41,3677207.22,0,0.004621565915773892,0,True,TN - No fraude correctamente ignorado
PAYMENT,10086.78,479952.71,469865.93,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,13025.39,0.0,0.0,91726.67,104752.06,0,0.003465333127859544,0,True,TN - No fraude correctamente ignorado
CASH_OUT,211442.67,0.0,0.0,809639.54,1021082.21,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
PAYMENT,1022.94,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,11042.95,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,5010.72,50236.0,45225.28,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,359820.26,36352.0,0.0,99158.0,458978.26,0,0.0026282437099835643,0,True,TN - No fraude correctamente ignorado
CASH_OUT,70682.27,41455.0,0.0,26048.44,96730.71,0,0.010227944327220188,0,True,TN - No fraude correctamente ignorado
CASH_IN,90596.4,908258.6,998855.0,2376685.01,2286088.61,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,180697.65,105114.0,285811.65,408803.42,228105.77,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,384892.8,1565.0,386457.8,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,8940.68,848.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,481048.95,71020.0,0.0,428685.51,909734.45,0,0.0031886485903724355,0,True,TN - No fraude correctamente ignorado
CASH_IN,195311.76,30553.0,225864.76,370716.69,175404.93,0,2.9798185019639714e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,186624.98,0.0,0.0,954990.82,1141615.8,0,0.0003038885219687663,0,True,TN - No fraude correctamente ignorado
CASH_OUT,165289.28,80233.59,0.0,1432116.62,1597405.9,0,0.0090490989116896,0,True,TN - No fraude correctamente ignorado
PAYMENT,2882.06,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,16928.26,0.0,0.0,1798135.04,1815063.3,0,0.0009437162776477668,0,True,TN - No fraude correctamente ignorado
TRANSFER,191848.06,0.0,0.0,1021374.31,1213222.36,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_OUT,58756.66,0.0,0.0,112808.83,171565.49,0,0.0013505218492271044,0,True,TN - No fraude correctamente ignorado
CASH_OUT,81711.16,0.0,0.0,776074.75,857785.91,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
PAYMENT,17339.33,50476.0,33136.67,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,6904.79,3195375.64,3202280.43,552896.21,551511.56,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,189742.53,82219.0,0.0,466630.64,656373.17,0,0.007031615191801411,0,True,TN - No fraude correctamente ignorado
PAYMENT,10832.69,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,25228.06,3125925.12,3151153.17,629651.49,604423.44,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,1157388.75,307518.0,0.0,0.0,1157388.75,0,0.05316008228739643,0,True,TN - No fraude correctamente ignorado
DEBIT,2734.77,44554.0,41819.23,15280.0,18014.77,0,0.009072720403861857,0,True,TN - No fraude correctamente ignorado
CASH_OUT,280101.56,0.0,0.0,4200848.74,4480950.31,0,0.002388996892663802,0,True,TN - No fraude correctamente ignorado
CASH_OUT,128678.57,164.0,0.0,13082.56,141761.14,0,0.00105473782835111,0,True,TN - No fraude correctamente ignorado
CASH_IN,359113.55,3594.0,362707.55,160713.27,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,192725.94,10285.0,0.0,0.0,192725.94,0,0.0031613679209917165,0,True,TN - No fraude correctamente ignorado
CASH_OUT,80790.44,0.0,0.0,357853.95,438644.39,0,0.00284382064688794,0,True,TN - No fraude correctamente ignorado
CASH_IN,331041.16,21348.0,352389.16,2750302.0,2419260.84,0,0.0013675213675213675,0,True,TN - No fraude correctamente ignorado
CASH_IN,186134.91,2765277.68,2951412.59,5033956.87,4847821.96,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,13037.6,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,9854.51,42099.0,32244.49,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,47863.98,42193.32,90057.3,151681.59,103817.61,0,2.9798185019639714e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,10399.11,22146.0,11746.89,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,298394.7,0.0,0.0,650167.56,948562.26,0,0.0003004397514509498,0,True,TN - No fraude correctamente ignorado
CASH_OUT,683503.6,0.0,0.0,5813858.62,6497362.22,0,0.032853823196496976,0,True,TN - No fraude correctamente ignorado
CASH_OUT,109010.26,151155.0,42144.74,0.0,109010.26,0,0.018236547446729215,0,True,TN - No fraude correctamente ignorado
CASH_IN,190980.2,13362993.72,13553973.92,1322156.29,1131176.09,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,84397.19,33023.0,0.0,0.0,84397.19,0,0.02316912082546992,0,True,TN - No fraude correctamente ignorado
CASH_OUT,238344.19,0.0,0.0,649270.69,887614.88,0,0.00022526270459792577,0,True,TN - No fraude correctamente ignorado
CASH_IN,131412.04,10277114.71,10408526.75,1328479.82,1197067.78,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,1072.47,16323.0,15250.53,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,287947.84,49598.0,0.0,43340.73,331288.57,0,0.0035309771318098,0,True,TN - No fraude correctamente ignorado
PAYMENT,4234.63,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,48066.06,79111.0,31044.94,621709.64,669775.7,0,0.0020883077683092116,0,True,TN - No fraude correctamente ignorado
TRANSFER,321298.57,148.0,0.0,325859.82,647158.39,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_OUT,59675.08,0.0,0.0,1790672.46,1850347.54,0,0.00046585921602748567,0,True,TN - No fraude correctamente ignorado
CASH_OUT,218159.23,0.0,0.0,3455840.66,3673999.89,0,0.0006260927985826812,0,True,TN - No fraude correctamente ignorado
CASH_OUT,70233.9,3218.0,0.0,858302.49,928536.39,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
CASH_OUT,31480.0,0.0,0.0,1086425.45,1117905.45,0,0.0013486365310885016,0,True,TN - No fraude correctamente ignorado
PAYMENT,15283.28,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,18300.19,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,270454.84,0.0,0.0,670351.4,940806.24,0,0.00021493822082211455,0,True,TN - No fraude correctamente ignorado
CASH_IN,173811.03,1274969.47,1448780.5,240839.48,67028.45,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,115229.28,0.0,0.0,8995632.87,9110862.14,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_OUT,82542.66,14556.0,0.0,7364.17,89906.83,0,0.016557442977822034,0,True,TN - No fraude correctamente ignorado
CASH_IN,196354.91,6098797.62,6295152.52,541900.93,0.0,0,0.00633446900212443,0,True,TN - No fraude correctamente ignorado
PAYMENT,18228.1,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,4966.79,100.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,20989.63,22219.0,1229.37,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,127888.28,0.0,0.0,380060.76,507949.03,0,0.00030586162510431395,0,True,TN - No fraude correctamente ignorado
PAYMENT,7731.94,9547.0,1815.06,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,49847.18,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,136239.0,0.0,0.0,1106375.51,1242614.51,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
CASH_OUT,52153.67,4668.0,0.0,376868.88,429022.54,0,0.00038336031011169784,0,True,TN - No fraude correctamente ignorado
PAYMENT,40238.18,116843.0,76604.82,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,173232.7,0.0,0.0,1051738.75,1224971.44,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_IN,51416.83,1146829.51,1198246.34,2862893.78,2811476.95,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,155757.18,107561.0,0.0,1226317.85,1382075.04,0,0.011969929084382205,0,True,TN - No fraude correctamente ignorado
CASH_OUT,249178.27,2650.0,0.0,27109.84,276288.1,0,0.0006950321325148361,0,True,TN - No fraude correctamente ignorado
PAYMENT,1982.27,50319.0,48336.73,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
